entity_type,word,frequency,rank
PERSON,มัณฑแคว้นนายมัณฑ,1,2000
PERSON,ห่อของมัณฑดาบส,1,2001
PERSON,ราชบุรุษมัณฑ,1,2002
PERSON,มัณฑดาบสทีปดาบสสหาย,1,2003
PERSON,กัณหทีปาย,1,2004
PERSON,ราชบุรุษทำตามของมัณฑัพยดาบส,1,2005
PERSON,พระราชอุทยานตั้งแต่นั้นมามัณฑดาบสเติมมัณฑอาศัยพระราชอุทยานทีปายดาบสรักษามัณฑนายมัณฑสหายทีปายบรรณศาลานายมัณฑบุตร,1,2006
PERSON,ต้อนรับฟังมัณฑัพยดาบสบุตรนายมัณฑชื่อทัตมารเล่นจอมปลวก,1,2007
PERSON,ถามถึงสาเหตุทีปายดาบสประพฤติพรหมจรรย์,1,2008
PERSON,นายมัณฑทำทาน,1,2009
PERSON,นายมัณฑจิตเลื่อมใสถวายศรัทธาทีปายดาบสก็ประพฤติพรหมจรรย์,1,2010
PERSON,พระมัณฑดาบสกำเนิด,1,2011
PERSON,พระกัณหทีปายดาบส,1,2012
PERSON,ชาดกธรรม,1,2013
PERSON,พระเถรี,1,2014
PERSON,ตำหนิภิกษุณี,1,2015
PERSON,ภิกษุณีความโลภ,1,2016
PERSON,พราหมณ์พราหมณ์พญาหงส์,1,2017
PERSON,พราหมณ์พญาหงส์,1,2018
PERSON,กำเนิดภิกษุณี,1,2019
PERSON,หังส,1,2020
PERSON,พระโพธิสัตว์อุบัติ,1,2021
PERSON,ท่านเจริญเมตตา,1,2022
PERSON,สัตว์เท้าสัตว์เท้า,1,2023
PERSON,พระโพธิสัตว์เจริญเมตตา,1,2024
PERSON,พระประชุมชาดกพระศาสดา,1,2025
PERSON,พระภิกษุลูกชายออกบวช,1,2026
PERSON,มานาน,1,2027
PERSON,สุวรรณสามสุวรรณ,1,2028
PERSON,เอ้ฝูงสัตว์,1,2029
PERSON,ลูกลูกสุวรรณ,1,2030
PERSON,สุวรรณสามธรรมพระเจ้ายัก,1,2031
PERSON,บิดามารดาตั้งใจธรรมบรรลุ,1,2032
PERSON,พระฤาษิณีเป็นมารดาสุวรรณสามพระเจ้า,1,2033
PERSON,พระพระเจ้าพระ,1,2034
PERSON,ญาณตรัสสกุณีคติชาดกผืน,1,2035
PERSON,ผืนเหมือน,1,2036
PERSON,ฮ่ะฮ่าฮ่าลูก,1,2037
PERSON,ก้อนดินแหลมคมพุ่งก้อนดินพญา,1,2038
PERSON,ท่าอัมพะ,1,2039
PERSON,พญานาคนั้นนาคอัมพ,1,2040
PERSON,เถระ,1,2041
PERSON,นาคอัมพ,1,2042
PERSON,พระเถระนาคอัมพ,1,2043
PERSON,นิคม,1,2044
PERSON,พระศาสดาพากันพระองค์,1,2045
PERSON,รุ่งเช้าชาวเมืองโกสัมพี,1,2046
PERSON,พระเถระเมาสุรา,1,2047
PERSON,ภิกษุเล่ากำราบเถระพระเจ้าค่ะ,1,2048
PERSON,ผู้มีอายุถึงกับ,1,2049
PERSON,นิมนต์,1,2050
PERSON,พระราชอุทยานวันหนึ่งพระนคร,1,2051
PERSON,องค์พระศาสดาสัมมาสัมพุทธเจ้าพระ,1,2052
PERSON,ภิกษุณีรูปอื่น,1,2053
PERSON,ขอบใจท่านช่าง,1,2054
PERSON,หักสองท่อนภิกษุณี,1,2055
PERSON,ท่านเดี๋ยวพวกเรา,1,2056
PERSON,ภิกษุณีรูปนี้ชอบพร่ำสอนภิกษุณีรูปอื่น,1,2057
PERSON,พระป่าป่าหิมพานต์,1,2058
PERSON,สองท่อน,1,2059
PERSON,อนุนอนตายอยู่ที่ทางร่าง,1,2060
PERSON,จัก,1,2061
PERSON,พาณิชย์พาณิชย์โกงเหมือนกัน,1,2062
PERSON,เล่าพุทธ,1,2063
PERSON,มีไหวพริบทิศาปาโมกข์,1,2064
PERSON,คอยกิจ,1,2065
PERSON,เจ้าเล่า,1,2066
PERSON,เหมือนงอนไถ่ขอรับท่านอาจารย์,1,2067
PERSON,พระลุทายี,1,2068
PERSON,พระสารีบุตรเถรเจ้า,1,2069
PERSON,พระธรรมรัตนะพระเจ้า,1,2070
PERSON,ชาย,1,2071
PERSON,พระปัจเจกพุทธเจ้าศาลา,1,2072
PERSON,พระปัจเจกพุทธเจ้าถวายแด่พระราชา,1,2073
PERSON,เหง้า,1,2074
PERSON,พราหมณ์กิจกิจฤๅษีกังวล,1,2075
PERSON,พระปัจเจกพุทธเจ้าธรรม,1,2076
PERSON,พระสารีบุตรพระปัจเจกพุทธเจ้า,1,2077
PERSON,พระวิหารสถานที่พระศาสดาวันหนึ่งพระศาสดา,1,2078
PERSON,อาศัยฝาเรือนคนอื่นครั้นพระศาสดา,1,2079
PERSON,พระศาสดาครั้นตรัสพระ,1,2080
PERSON,พระยาครองราชสมบัติพระโพธิสัตว์จุลลทั,1,2081
PERSON,น้องล่ะนาค,1,2082
PERSON,น้องพี่เจ้า,1,2083
PERSON,แถว,1,2084
PERSON,แล้วทรงจุลลทั,1,2085
PERSON,พระศาสดาตรัสธรรมเทศนา,1,2086
PERSON,จันเทพบุตรเทพบุตร,1,2087
PERSON,ตระหนี่,1,2088
PERSON,สวดสรรเสริญต่อมาจันเทพบุตร,1,2089
PERSON,สวดสรรเสริญ,1,2090
PERSON,ชื่อว่าประพฤติธรรม,1,2091
PERSON,พราหมณ์ชื่อว่าประพฤติธรรม,1,2092
PERSON,โกสิเศรษฐีทาสี,1,2093
PERSON,ทาสีพราหมณ์,1,2094
PERSON,ครั้นให้ทานท้าวสักเทวราชบุตร,1,2095
PERSON,เทพบุตรสุริยเทพบุตรเทพบุตร,1,2096
PERSON,โกสิเศรษฐีวงศ์เศรษฐี,1,2097
PERSON,พระเทพบุตร,1,2098
PERSON,เช้าวันหนึ่งพระพระศาสดา,1,2099
PERSON,ประชิตเมือง,1,2100
PERSON,ตอนนี้ประชิตเมือง,1,2101
PERSON,แสงขาวกินเข้าไปยัง,1,2102
PERSON,เช้าวันหนึ่งธรรม,1,2103
PERSON,พระเจ้าพาราณสีท่านอำมาตย์,1,2104
PERSON,ไปยังพระลานตอนนี้,1,2105
PERSON,โอ้ยโอ้ย,1,2106
PERSON,พระตถาคตเจ้า,1,2107
PERSON,ฮัด,1,2108
PERSON,ก้อนก้อน,1,2109
PERSON,สมเด็จพระพุทธศาสดาพระเวฬุวัน,1,2110
PERSON,พระเทวทัตญาณ,1,2111
PERSON,พระศาสดาพระเทวทัต,1,2112
PERSON,ภิกษุติดตามพระพระสารีบุตร,1,2113
PERSON,พากันติดตามพระพระสารีบุตรพระพุทธองค์อารามเวฬุวัน,1,2114
PERSON,พระสัมมาสัมพุทธเจ้าญาณอดีตชาติป่าหิมพานต์ถ้ำเหนือทุ่งหญ้า,1,2115
PERSON,พญาราชสีห์น่าเกรงขามพญาราชสีห์ปกครองหิมพานต์มานานสิงห์ผู้ยิ่งใหญ่หินทองกาย,1,2116
PERSON,กินเนื้อ,1,2117
PERSON,ราชสีห์วิ่งชะง่อนน่าเกรงขาม,1,2118
PERSON,ตัวเราเหมือนราชสีห์,1,2119
PERSON,ท่านบารมี,1,2120
PERSON,พญาราชสีห์,1,2121
PERSON,เจ้าช่างพระเทวทัตพญาราชสีห์,1,2122
PERSON,พระเจ้าองค์พระบรมศาสดา,1,2123
PERSON,เอ้เฮ้ยหลบหลบ,1,2124
PERSON,มารึ,1,2125
PERSON,เอ้วัว,1,2126
PERSON,ฝูงสัตว์,1,2127
PERSON,น้องเพคะท่านพี่,1,2128
PERSON,น้องหรอก,1,2129
PERSON,ชายหนุ่มแอบเข้ามาหาพระมเหสีอีกครั้ง,1,2130
PERSON,พระปัจเจกพุทธเจ้าอาวุโส,1,2131
PERSON,โอวาท,1,2132
PERSON,พระโอรสพระราชาทัญชลีราชกุมารพระองค์,1,2133
PERSON,ทัญชลีอภิเษกสมบัติ,1,2134
PERSON,พระศาสดาเรื่องพระทายี,1,2135
PERSON,พระทายี,1,2136
PERSON,วันหนึ่งโจรขโมยคนที่,1,2137
PERSON,น้องล่วงหน้า,1,2138
PERSON,น้องนั่ง,1,2139
PERSON,ครั้นพระพระโอรส,1,2140
PERSON,น้องหญิงพระราชาเก้าอี้,1,2141
PERSON,พระประทับ,1,2142
PERSON,พระราชวังเมืองพาราณสีกษัตริย์เรียบร้อยพระองค์ไปยัง,1,2143
PERSON,กาดื่มได้ข้าวกล้าอ่อนที่เกิด,1,2144
PERSON,ปุโรหิตธรรม,1,2145
PERSON,ท่านองค์รักษ์,1,2146
PERSON,น้องหญิงพี่ขอโทษ,1,2147
PERSON,น้องหญิงมาหาพี่,1,2148
PERSON,ดิฉัน,1,2149
PERSON,พระมเหสีสีหน้า,1,2150
PERSON,น้องหญิงเจ้าตอบพี่มาก่อน,1,2151
PERSON,ยักษ์มีหน้าเหมือนม้า,1,2152
PERSON,เหมือนม้าอาศัย,1,2153
PERSON,ดวงตาคู่จ้องมองไปยัง,1,2154
PERSON,ยักษ์ถึงกับ,1,2155
PERSON,ใบหน้ายักษ์ก่อนที่จะเหมือนลูก,1,2156
PERSON,ชายหนุ่มท่าทีใบหน้างดงาม,1,2157
PERSON,คอย,1,2158
PERSON,ยักษ์ลูกชาย,1,2159
PERSON,วิ่งไปมา,1,2160
PERSON,ลูกชายพี่ออกมา,1,2161
PERSON,พระราชาเด็กหนุ่มฉลาดรอยเท้าประตู,1,2162
PERSON,น้ำเป็นที่พึ่งของมหาชนฉันใดพระราชาเป็นที่พึ่งของมหาชน,1,2163
PERSON,พระพระศาสดานั่ง,1,2164
PERSON,วิ่งพระราชาเมืองพาราณสีประทับ,1,2165
PERSON,กองทัพล้อมเมือง,1,2166
PERSON,พระโอรสถึงกับ,1,2167
PERSON,พระองค์,1,2168
PERSON,สีดำ,1,2169
PERSON,เสียงสว่าง,1,2170
PERSON,พระโอรสเมืองพาราณสี,1,2171
PERSON,ปรันเจ้า,1,2172
PERSON,ก่อนที่ปรัน,1,2173
PERSON,ทาสปรันคอย,1,2174
PERSON,พระราชเทวีพระโอรสพระองค์เติบโตวันหนึ่งพระราชเทวีเอ่ยถามปรัน,1,2175
PERSON,ท่านปรัน,1,2176
PERSON,อาบน้ำปรันเดิน,1,2177
PERSON,พระดาบ,1,2178
PERSON,รุกขเทวดา,1,2179
PERSON,พระยาหงส์ภัย,1,2180
PERSON,พระศาสดาภิกษุ,1,2181
PERSON,อาศรมฤๅษี,1,2182
PERSON,พิราบ,1,2183
PERSON,สมณะเหนือฤๅษีท่าที,1,2184
PERSON,พระปัจเจก,1,2185
PERSON,พระพระพุทธเจ้า,1,2186
PERSON,พระปัจเจกพุทธญาณ,1,2187
PERSON,พระปัจเจกพุทธ,1,2188
PERSON,พระพระตอนนี้นั่งเหนือพระ,1,2189
PERSON,สมเด็จพระสัมมาสัมพุทธเจ้าประทับพระเชตวันพรรษาพระกรุณาธิคุณความทุกข์,1,2190
PERSON,ช่างอับอายหญิง,1,2191
PERSON,เเล้นะจ๊ะ,1,2192
PERSON,น้องพี่เเล้ว,1,2193
PERSON,ปล่อยท่านธรรม,1,2194
PERSON,เจ้ารักเเล้,1,2195
PERSON,ราชา,1,2196
PERSON,ปุโรหิตรับเอาม้าประราชม้าต้นงดงาม,1,2197
PERSON,โอ้ยเหนื่อยอวด,1,2198
PERSON,ม้าประราช,1,2199
PERSON,ภรรยาปุโรหิต,1,2200
PERSON,เเล้งาม,1,2201
PERSON,ปุโรหิต,1,2202
PERSON,พราหมณีกำเนิด,1,2203
PERSON,พระเจ้าราชท้องพระโรง,1,2204
PERSON,กองทัพขนาดใหญ่เมืองพาราณสี,1,2205
PERSON,เข้าหาศัตรู,1,2206
PERSON,วิธูเหตุการณ์พระเจ้าธนญชัย,1,2207
PERSON,อาศัย,1,2208
PERSON,เช้าต่อมาพระเจ้าธนญชัยออกเดินทางชายเดน,1,2209
PERSON,วันหนึ่งชะมด,1,2210
PERSON,พราหมณ์พระเจ้าโกศล,1,2211
PERSON,พระอัคคี,1,2212
PERSON,อัคคีลูกท่าน,1,2213
PERSON,เนียนใบหน้าหน้าผากเนียนแผ่นทองคำ,1,2214
PERSON,พระเจ้าคันธารกษัตริย์เมืองตักกสิ,1,2215
PERSON,เจ้าเมือง,1,2216
PERSON,กษัตริย์เมืองตักกสิใบหน้า,1,2217
PERSON,ตักกสิถึงกับ,1,2218
PERSON,นิมนต์เจ้าค่ะดิฉันทำอาหารถวายพระคุณเจ้าเจ้าคะ,1,2219
PERSON,จิตเลื่อมใสบุญ,1,2220
PERSON,ภิกษุขี้โอ่รูปนี้พูดจาคอยถากถางภิกษุรูปอื่น,1,2221
PERSON,ผักพวกเราปลูก,1,2222
PERSON,ตรัสเล่ากาลัณฑุ,1,2223
PERSON,ฮ่ะฮ่าฮ่าลูกพ่อ,1,2224
PERSON,ขอรับนายท่าน,1,2225
PERSON,เจ้าช่าง,1,2226
PERSON,แหมช่างฉลาด,1,2227
PERSON,อาศัยที่นี่,1,2228
PERSON,ฝั่งพาราณสีเศรษฐี,1,2229
PERSON,ฝั่งเองก็,1,2230
PERSON,ใส่ศีรษะธิดาเศรษฐี,1,2231
PERSON,ัณฑุเอ๋ย,1,2232
PERSON,เล่าเศรษฐีทราบโดยทันที,1,2233
PERSON,กาลัณฑุ,1,2234
PERSON,พระเชตวันวิหารพระศาสดา,1,2235
PERSON,ต่ำ,1,2236
PERSON,เกวียน,1,2237
PERSON,พระวิหารเชตวันตถาคต,1,2238
PERSON,พระพระศาสดาตรัสปัญญา,1,2239
PERSON,พระองค์พระศาสดา,1,2240
PERSON,สรรเสริญ,1,2241
PERSON,ประเสริฐท้าวสุชาดาปราก,1,2242
PERSON,ผู้รักษาเมือง,1,2243
PERSON,ประหาร,1,2244
PERSON,น้องพี่เครื่องบูชาพี่,1,2245
PERSON,เครื่องบูชา,1,2246
PERSON,แก้วแก้ว,1,2247
PERSON,ฆ่าโจร,1,2248
PERSON,พีรณัตถัมภ,1,2249
PERSON,พระมหาราชเจ้าพระเจริญ,1,2250
PERSON,ท่านพ่อลูก,1,2251
PERSON,พระพระศาสดาประทับพระองค์พระ,1,2252
PERSON,พระโสณปัจเจกพุทธเจ้า,1,2253
PERSON,ประตูขอรับ,1,2254
PERSON,ข้าพระองค์พบเห็นโสณพระสหาย,1,2255
PERSON,ขอพระองค์พันข้าพระองค์โสณพระราชาสดับนั้นแล้ว,1,2256
PERSON,พระโสณพระโพธิสัตว์,1,2257
PERSON,ท่าน,1,2258
PERSON,อรินทมะอาตมภาพจักถวาย,1,2259
PERSON,พระชนมจักบังเกิดนรก,1,2260
PERSON,พระบรมศาสดาเจ้าพระมหาพระสารีบุตร,1,2261
PERSON,ประตูสัง,1,2262
PERSON,พระมหาโมคคัลลานะพระมหาโมคคัลลานะ,1,2263
PERSON,อาจารย์เลอะเลือน,1,2264
PERSON,ล่ะเจ้าฮ่าฮ่าฮ่า,1,2265
PERSON,เจ้านาย,1,2266
PERSON,สุนัขแสนรู้นายวาณิชย์ผูกเชือกจูง,1,2267
PERSON,ฮ่าฮ่าเจ้าฉลาด,1,2268
PERSON,กลางป่า,1,2269
PERSON,พระราชพระโพธิสัตว์,1,2270
PERSON,พระราชอุทยานเป็นเวลา,1,2271
PERSON,หญิงวัง,1,2272
PERSON,พระตามเดิม,1,2273
PERSON,พระองค์ไปยังพระราช,1,2274
PERSON,พระศาสดาพระตถาคตเอ่ย,1,2275
PERSON,พระเทวีเอ่ย,1,2276
PERSON,พระเทวีองค์,1,2277
PERSON,พระเทวีนี้,1,2278
PERSON,คนเลี้ยงม้า,1,2279
PERSON,ท่านฤๅษี,1,2280
PERSON,ฟังธรรมศีลทั่วหน้า,1,2281
PERSON,พากันสร้างบำรุงป่าครั้นปรารภ,1,2282
PERSON,พระเจ้าธรรม,1,2283
PERSON,ความเพียรปรารภแล้วจึงธรรม,1,2284
PERSON,น้องสุดท้องพระเจ้าพาราณสี,1,2285
PERSON,พาราณสีพระพระราชาพระโอรส,1,2286
PERSON,ฝ่าละอองพระบาทฝ่าละอองพระบาท,1,2287
PERSON,พระราชบิดาพระกุมารทั้ง,1,2288
PERSON,พระพี่,1,2289
PERSON,พระราชทรัพย์พระราชบิดาเจ้าพี่,1,2290
PERSON,น้องพระ,1,2291
PERSON,ราชทรัพย์,1,2292
PERSON,พระพระแด่พระเจ้าสังวรมหาราชพากันประทับนั่งเหนือพระเจ้าสังวรมหาราช,1,2293
PERSON,น้องยินดีที่จะแบ่งราชทรัพย์,1,2294
PERSON,พระเจ้าสังวรพระศีลจารวัตรเหนือพระเชษฐภาดาเหนือพระเชษฐภาดาผู้ทรง,1,2295
PERSON,พระศีลจารวัตร,1,2296
PERSON,สมณะผู้ทรงแสวงหาใหญ่หลวง,1,2297
PERSON,หม่อมฉันยินดีแล้วธรรมกองพล,1,2298
PERSON,หม่อมฉันบำรุงพระนครพาราณสี,1,2299
PERSON,พระเจ้าสังวรมหาราชโอวาทบัณฑิต,1,2300
PERSON,อาจารย์บอกกระผม,1,2301
PERSON,จนได้ทรัพย์,1,2302
PERSON,นั่ง,1,2303
PERSON,ลิงป่า,1,2304
PERSON,ปุโรหิตเกวียน,1,2305
PERSON,หม่อนโดนเจ้าคนขับเกวียนทำร้ายย่ะเจ้าด้ามไม้บังคับม้าหม่อนหน้าผาก,1,2306
PERSON,ปัจเจกพุทธเจ้าไปยังเศรษฐีบ้านของท่านเศรษฐี,1,2307
PERSON,พระิขีปัจเจกพุทธเจ้า,1,2308
PERSON,ท้าว,1,2309
PERSON,ครั้นดาบส,1,2310
PERSON,พระเสวยพระชาติเศรษฐีสมบัติ,1,2311
PERSON,นามสังขเศรษฐีสังขเศรษฐีสหายพระนครพาราณสีเศรษฐีสมบัติ,1,2312
PERSON,นามเศรษฐีเศรษฐี,1,2313
PERSON,เศรษฐีนึกถึงสังขเศรษฐี,1,2314
PERSON,เศรษฐีสมบัติ,1,2315
PERSON,ขอความช่วยเหลือ,1,2316
PERSON,น้องหญิงพี่ที่นี่เศรษฐี,1,2317
PERSON,สังขเศรษฐีมาถึงบ้านของ,1,2318
PERSON,ได้ยิน,1,2319
PERSON,ข้าวนั้นห่อชายผ้าเศรษฐี,1,2320
PERSON,สังขเศรษฐีเศรษฐีผ่านมา,1,2321
PERSON,ต่อมาทาสไปยังพระ,1,2322
PERSON,เศรษฐีเศรษฐีเนรคุณ,1,2323
PERSON,พระเทวทัตสังขเศรษฐี,1,2324
PERSON,กุมารลอย,1,2325
PERSON,กุมารเกาะลอย,1,2326
PERSON,ขอนไม้ลอยน้ำพระฤาษี,1,2327
PERSON,กุมาร,1,2328
PERSON,ราชาดาบส,1,2329
PERSON,พระเทวทัตพระดาบส,1,2330
PERSON,สมเด็จพระสัมมาสัมพุทธเจ้าประทับอันเป็นนครพระราชเทวทหะนครพระ,1,2331
PERSON,เว้ย,1,2332
PERSON,เสนาบดีกบิลพัสดุ์เจ้า,1,2333
PERSON,สมเด็จพระสัมมาสัมพุทธเจ้าสติตรัสเล่าสัมโมทมานชาดกป่าพญานกกระจาบ,1,2334
PERSON,นกกระจาบพระพญานกกระจาบ,1,2335
PERSON,ป่ามะเดื่อ,1,2336
PERSON,พญาหงส์ตรงหน้าท้าวสักเทวราช,1,2337
PERSON,เจ้ากระบือหรอ,1,2338
PERSON,หลวงพี่พระเชตวันมหาขอรับ,1,2339
PERSON,ลูกสุนัขตัวแฮะ,1,2340
PERSON,ช้างท่าน,1,2341
PERSON,ขอบคุณท่านควานช้างเอาล่ะเจ้าหมา,1,2342
PERSON,กินอ้อยชอบไหม,1,2343
PERSON,ฮือฮือฮือพี่ช้าง,1,2344
PERSON,ฮ่าฮ่าพี่ช้าง,1,2345
PERSON,พระศาสดาภิกษุเอ่ย,1,2346
PERSON,สัจจะธรรม,1,2347
PERSON,ครั้นพระศาสดาเสด็จผ่านมา,1,2348
PERSON,ยินดีร่าเริง,1,2349
PERSON,ชาวเมืองเที่ยว,1,2350
PERSON,พระมหาวันหนึ่งพระศาสดาพระตรัสเรื่องปัญญา,1,2351
PERSON,โกไลยกะขอรับเจ้าสุนัข,1,2352
PERSON,พระราชนิเวศน์,1,2353
PERSON,พระมหาบพิตร,1,2354
PERSON,น้องแล้วทำไมท่านพี่,1,2355
PERSON,น้องมองไม่เห็น,1,2356
PERSON,มายังประตูวังเจ้าสุนัขโกไลยกะ,1,2357
PERSON,ปริไปยังอุทยาน,1,2358
PERSON,หนังวานรไปยังพาราณสีครั้นพระโพธิสัตว์พระกุมารทั้งสี่ทูล,1,2359
PERSON,ชั่วอรรถกถามหาโพธิ,1,2360
PERSON,พระราชาประพฤติธรรม,1,2361
PERSON,พระมหาสัตว์ทูลเชิญพระกุมารทั้ง,1,2362
PERSON,พระมหาสัตว์ทูล,1,2363
PERSON,พระมหาโพธิปริพาชก,1,2364
PERSON,ลัทธิสัสต,1,2365
PERSON,พระศากยโคดมฮ่าฮ่า,1,2366
PERSON,สมเด็จพระพุทธศาสดาพระมหา,1,2367
PERSON,สมเด็จพระพุทธศาสดา,1,2368
PERSON,ภูเขาจิตกูฏหิมพานต์,1,2369
PERSON,บินดีกว่า,1,2370
PERSON,หมาจิ้งจอก,1,2371
PERSON,น้องกำเนิด,1,2372
PERSON,พระพญาหงส์พี่,1,2373
PERSON,ภิกษุพระทัพพมัลหน้าที่,1,2374
PERSON,กินกินแกงจืด,1,2375
PERSON,พระทัพพมัล,1,2376
PERSON,พระบรมศาสดาหอฉัน,1,2377
PERSON,ฮ่าฮ่าเจ้าช่างมีนิสัยเห็นแก่ได้ฮ่ะฮ่าฮ่า,1,2378
PERSON,เจ้าหญิงเล่นลูกข่างประตูอาศรมอิสิสิง,1,2379
PERSON,เจ้าหญิง,1,2380
PERSON,พระฟังพร่ำเพ้อ,1,2381
PERSON,พระพระโพธิสัตว์,1,2382
PERSON,กาล,1,2383
PERSON,พระพระตถาคต,1,2384
PERSON,จักรพราก,1,2385
PERSON,พยาธิวันหนึ่งร้อยโยชน์,1,2386
PERSON,พยาธิ,1,2387
PERSON,มารดาบิดา,1,2388
PERSON,กะได้ฟัง,1,2389
PERSON,ขอขมาผัว,1,2390
PERSON,ธรรมข่ม,1,2391
PERSON,มหาคนโต,1,2392
PERSON,มหา,1,2393
PERSON,สมณธรรม,1,2394
PERSON,น้องมหาสัตว์,1,2395
PERSON,เครื่อง,1,2396
PERSON,พระมหาสัตว์ท้าวสักกะท้าวสักกะพระมหาสัตว์,1,2397
PERSON,เทวราช,1,2398
PERSON,ท้าวสักเทวราชคณะฤาษี,1,2399
PERSON,ทาส,1,2400
PERSON,พระตถาคตพระปัญญาพระปัญญาพระปัญญา,1,2401
PERSON,อินแคว้น,1,2402
PERSON,พราหมณ์ไปยังเรือนของวิธุรพราหมณ์,1,2403
PERSON,พระเจ้ารัพยราช,1,2404
PERSON,วิธุรพราหมณ์เอ่ย,1,2405
PERSON,พราหมณ์ฟัง,1,2406
PERSON,พราหมณ์ไปยังสัญกุมาร,1,2407
PERSON,สัมกุมารทองคำ,1,2408
PERSON,พราหมณ์ฟังคำของสัญกุมาร,1,2409
PERSON,พระมหาสัตว์เจ้าพราหมณ์,1,2410
PERSON,พระมหาสัตว์เจ้า,1,2411
PERSON,รตะ,1,2412
PERSON,ท่านควรกราบทูลแด่พระราชา,1,2413
PERSON,รตะสัมบัณฑิตธัมมปัญหากราบทูลธรรมแด่พระราชา,1,2414
PERSON,อันเป็น,1,2415
PERSON,พระมหาสัตว์เจ้าธรรม,1,2416
PERSON,อันเป็นธรรมท่านควร,1,2417
PERSON,ไปยังอินธัมมปัญหาแด่พระราชาพระราชาธรรม,1,2418
PERSON,พระเจ้ารัพยราชพระพราหมณ์พระวิธุรพราหมณ์พระภัทรพระสัญพระสัมบัณฑิต,1,2419
PERSON,วิสาขามหาอุบาสิกา,1,2420
PERSON,พระเจ้าโกศล,1,2421
PERSON,ไปล่าเนื้อในป่า,1,2422
PERSON,พ่อคุณ,1,2423
PERSON,นันทิพ่อแม่,1,2424
PERSON,ท่านแม่ไปหาลูกในที่สุดนันทิ,1,2425
PERSON,พราหมณ์พระราชาเสด็จสวนสวน,1,2426
PERSON,ศีล,1,2427
PERSON,รูปพากัน,1,2428
PERSON,พระประทับนั่ง,1,2429
PERSON,ปัจเจกพุทธญาณ,1,2430
PERSON,พระปัจเจกพุทธเจ้าผ้าน้ำย้อมพากันเงื้อมนันทมูลป่าหิมพานต์ตอนเหนือ,1,2431
PERSON,เงื้อมนันทมูล,1,2432
PERSON,วิปัสสนาบรรลุปัจเจกพุทธญาณสถิตอากาศธรรมเหาะเงื้อมนันทมูล,1,2433
PERSON,พลีกรรมประชุมกัน,1,2434
PERSON,ช่องหน้าต่างเจริญวิปัสสนาปัจเจกพุทธญาณ,1,2435
PERSON,ยืนพิงช่องหน้าต่างเจริญวิปัสสนาบรรลุปัจเจกพุทธเหาะ,1,2436
PERSON,ทรงมีจิตเลื่อมใส,1,2437
PERSON,ทรงมีจิตเบื่อหน่าย,1,2438
PERSON,พระสดับพระ,1,2439
PERSON,กามทั้งหลายเป็นทุกข์ยิ่งไปกว่านั้นถ่าน,1,2440
PERSON,เจ้าประทับพระวิหารเชตวันพระกภัเถระตรัสกภัเถระธรรมไพเราะ,1,2441
PERSON,พระกภัเถระเข้าเฝ้าพระศาสดา,1,2442
PERSON,พระเชตวันวิหาร,1,2443
PERSON,เจ้าเณร,1,2444
PERSON,พระศาสดาพระไพเราะภิกษุกภัเถระ,1,2445
PERSON,พระกภั,1,2446
PERSON,พระศาสดาสาเหตุกภัเถระ,1,2447
PERSON,กภัเถระได้ชื่อว่าธรรม,1,2448
PERSON,เล่น,1,2449
PERSON,บิดามารดา,1,2450
PERSON,แล้วจึงเสด็จพระองค์,1,2451
PERSON,พระศาสดาตรัสชาดกแล้วจึงตรัส,1,2452
PERSON,กภั,1,2453
PERSON,พระลูกรีติวัจดาบส,1,2454
PERSON,รีติวัจดาบสนั้นพระศาสดา,1,2455
PERSON,วิสัยพระพระศาสดาประทับท่านอนาถบิณฑเศรษฐีท้าว,1,2456
PERSON,ท้าวคำของวิสัย,1,2457
PERSON,ในขณะนั้น,1,2458
PERSON,วันหนึ่งพระศาสดา,1,2459
PERSON,พระบรมศาสดาเจ้าประทับพระเชตวันมหาวิหาร,1,2460
PERSON,พระแล้วก็เสด็จพระวิหารเชตวัน,1,2461
PERSON,ธรรมมหาชนความรู้,1,2462
PERSON,พระพระเจ้าพรหมทัต,1,2463
PERSON,สันกุมาร,1,2464
PERSON,สันกุมารลูกพ่อ,1,2465
PERSON,พระเจ้าสันองค์,1,2466
PERSON,ธรรมท่านทั้งหลายพระลานหลวง,1,2467
PERSON,มหาชนประชุมกันพระลานหลวงพระเจ้าสันประทับนั่งธรรมมหาชน,1,2468
PERSON,ฆ่าสัตว์ประพฤติเมตตา,1,2469
PERSON,พระเจ้าสันธรรมมหาชนมหาชนฟังธรรม,1,2470
PERSON,พระเจ้าสัน,1,2471
PERSON,พระพระศาสดาวันหนึ่งตรัส,1,2472
PERSON,ส่อเสียด,1,2473
PERSON,พรานป่าเอ่ย,1,2474
PERSON,ธรรมดาว่า,1,2475
PERSON,เป็นความจริงพระเจ้าข้าดูก่อนภิกษุ,1,2476
PERSON,ท่านวัจเศรษฐี,1,2477
PERSON,ประกอบด้วยงดงาม,1,2478
PERSON,ท่านวัจเข้าไปพระราชา,1,2479
PERSON,อิตถีรัตนะสมควรแด่,1,2480
PERSON,ทำตามครั้นคณะพราหมณ์เรือนผู้หญิง,1,2481
PERSON,อภิปารกเสนาบดี,1,2482
PERSON,นางอุมาทันตีนั้นรับคำสามี,1,2483
PERSON,งดงามปาน,1,2484
PERSON,ประดับตกแต่งทาสี,1,2485
